2.99	2.09	1.04022
2.979	2.079	1.03381
2.9669	2.0669	1.03004
2.95359	2.0669	1.02959
2.95725	2.06324	1.0295
2.95926	2.06123	1.02947
2.95926	2.05901	1.02946
2.9617	2.05658	1.02941
2.9617	2.0539	1.0294
2.96465	2.05095	1.02934
2.96465	2.04771	1.02934
2.96821	2.04414	1.02927
2.97017	2.04218	1.02923
2.97017	2.04002	1.02922
2.97255	2.03765	1.02919
2.97255	2.03504	1.02918
2.97542	2.03217	1.02913
2.977	2.03059	1.02911
2.977	2.02885	1.0291
2.97891	2.02694	1.02907
2.97891	2.02483	1.02906
2.98122	2.02252	1.02903
2.98122	2.01998	1.02902
2.98402	2.01718	1.02898
2.98556	2.01564	1.02896
2.98556	2.01395	1.02895
2.98742	2.01209	1.02893
2.98742	2.01004	1.02892
2.98968	2.00778	1.0289
2.98968	2.00531	1.02889
2.9924	2.00258	1.02886
2.9939	2.00108	1.02884
2.9939	1.99943	1.02884
2.99572	1.99762	1.02882
2.99572	1.99562	1.02881
2.99791	1.99342	1.02879
2.99791	1.99222	1.02879
2.99924	1.99089	1.02877
2.99924	1.98943	1.02877
3.00085	1.98782	1.02876
3.00173	1.98694	1.02875
3.00173	1.98596	1.02875
3.0028	1.98489	1.02874
3.0028	1.98372	1.02874
3.0041	1.98242	1.02872
3.00481	1.98171	1.02872
3.00481	1.98093	1.02872
3.00567	1.98007	1.02871
3.00567	1.97912	1.02871
3.00671	1.97808	1.0287
3.00671	1.97693	1.0287
3.00797	1.97567	1.02869
3.00867	1.97498	1.02869
3.00867	1.97421	1.02868
3.0095	1.97337	1.02868
3.0095	1.97245	1.02868
3.01052	1.97144	1.02867
3.01108	1.97088	1.02867
3.01108	1.97026	1.02867
3.01175	1.96959	1.02866
3.01175	1.96884	1.02866
3.01257	1.96803	1.02866
3.01257	1.96713	1.02866
3.01356	1.96614	1.02865
3.01411	1.96559	1.02865
3.01411	1.96499	1.02865
3.01476	1.96434	1.02865
3.01476	1.96361	1.02865
3.01556	1.96282	1.02864
3.016	1.96238	1.02864
3.016	1.96189	1.02864
3.01653	1.96136	1.02864
3.01653	1.96078	1.02864
3.01717	1.96014	1.02863
3.01752	1.95979	1.02863
3.01752	1.9594	1.02863
3.01795	1.95897	1.02863
3.01795	1.9585	1.02863
3.01847	1.95799	1.02863
3.01847	1.95742	1.02863
3.01909	1.95679	1.02863
3.01944	1.95645	1.02863
3.01944	1.95607	1.02863
3.01985	1.95565	1.02862
3.01985	1.9552	1.02862
3.02036	1.95469	1.02862
3.02063	1.95442	1.02862
3.02063	1.95411	1.02862
3.02097	1.95378	1.02862
3.02097	1.95341	1.02862
3.02137	1.953	1.02862
3.02137	1.95256	1.02862
